Vacuumatic MV Counting Machine,"$2,214.00 ",8/20/2015,Bright Side Markets,"$2,050.00 ",8.00%,-,https://www.wirebids.com/lots/view/vacuumatic-mv-counting-machine/22676
Astro 1200 Envelope / Card Feeder,"$1,404.00 ",8/20/2015,Bright Side Markets,"$1,300.00 ",8.00%,-,https://www.wirebids.com/lots/view/astro-1200-envelope-card-feeder-1/22708
Hamada Superb 47S + Kompac + 2nd Color Head w/ Kompac + Ultair,"$1,674.00 ",8/20/2015,Bright Side Markets,"$1,550.00 ",8.00%,'SU-K1062,https://www.wirebids.com/lots/view/hamada-superb-47s-kompac-2nd-color-head-w-kompac-ultair--1/22709
Rotatrim PT95A Electric Rotary Trimmer,$550.80 ,8/20/2015,Bright Side Markets,$510.00 ,8.00%,'1155,https://www.wirebids.com/lots/view/rotatrim-pt95a-electric-rotary-trimmer-1/22711
Challenge 305-MPC Paper Cutter with Programming,"$1,782.00 ",8/20/2015,Bright Side Markets,"$1,650.00 ",8.00%,-,https://www.wirebids.com/lots/view/challenge-305-mpc-paper-cutter-with-programming/22585
Challenge EH-3 - 3 Spindle Drill / 3 Hole Punch,$432.00 ,8/20/2015,Bright Side Markets,$400.00 ,8.00%,'36635,https://www.wirebids.com/lots/view/challenge-eh-3-3-spindle-drill-3-hole-punch--1/22714
GBC AP-2 Automatic Paper Punch w/4:1 Spiral Die,"$3,186.00 ",8/20/2015,Bright Side Markets,"$2,950.00 ",8.00%,-,https://www.wirebids.com/lots/view/gbc-ap-2-automatic-paper-punch-w-4-1-spiral-die/22593
Rollem Mini 4 Perf / Slit / Score / Numbering Machine + 2 Heads!,"$1,674.00 ",8/20/2015,Bright Side Markets,"$1,550.00 ",8.00%,'Y285/118,https://www.wirebids.com/lots/view/rollem-mini-4-perf-slit-score-numbering-machine-2-heads/22675
Kluge 14x22 Die Cutter,"$2,646.00 ",8/20/2015,Bright Side Markets,"$2,450.00 ",8.00%,-,https://www.wirebids.com/lots/view/kluge-14x22-die-cutter/22724
Mitani Special A - Page to Page Gluer #2,"$1,134.00 ",8/20/2015,Bright Side Markets,"$1,050.00 ",8.00%,-,https://www.wirebids.com/lots/view/mitani-special-a-page-to-page-gluer-2/22950
"Interlake SRA3 - 7/8"" Stitcher",$626.40 ,8/20/2015,Bright Side Markets,$580.00 ,8.00%,-,https://www.wirebids.com/lots/view/interlake-sra3-7-8-stitcher/22865
Ikon CPP500 Color Copier / Printer with Fiery RIP / Bookletmaker Finisher,$766.80 ,8/20/2015,Bright Side Markets,$710.00 ,8.00%,-,https://www.wirebids.com/lots/view/ikon-cpp500-color-copier-printer-with-fiery-rip-bookletmaker-finisher/22877
Merigraph Type 32 Photopolymer Platemaker,$550.80 ,8/20/2015,Bright Side Markets,$510.00 ,8.00%,-,https://www.wirebids.com/lots/view/merigraph-type-32-photopolymer-platemaker/22600
"Interlake Model A - 1/4"" Stitcher",$507.60 ,8/20/2015,Bright Side Markets,$470.00 ,8.00%,-,https://www.wirebids.com/lots/view/interlake-model-a-1-4-stitcher-1/22861
Multi 1650 Printing Press + OMC Powder + T-Head with Kompac,$928.80 ,8/20/2015,Bright Side Markets,$860.00 ,8.00%,-,https://www.wirebids.com/lots/view/multi-1650-printing-press-omc-powder-t-head-with-kompac-/22727
Count M121 Number / Perf / Slit / Score Machine,"$1,998.00 ",8/20/2015,Bright Side Markets,"$1,850.00 ",8.00%,-,https://www.wirebids.com/lots/view/count-m121-number-perf-slit-score-machine-1/22968
"Baum 714 14"" x 20"" Air Feed Paper Folder with Right Angle","$2,268.00 ",8/20/2015,Bright Side Markets,"$2,100.00 ",8.00%,-,https://www.wirebids.com/lots/view/baum-714-14-x-20-air-feed-paper-folder-with-right-angle-/22732
"Challenge 193 - 19.3"" Paper Cutter",$442.80 ,8/20/2015,Bright Side Markets,$410.00 ,8.00%,'20566,https://www.wirebids.com/lots/view/challenge-193-19-3-paper-cutter-/22926
Challenge EH-3A - 3 Spindle Hydraulic Paper Drill,$604.80 ,8/20/2015,Bright Side Markets,$560.00 ,8.00%,'74516,https://www.wirebids.com/lots/view/challenge-eh-3a-3-spindle-hydraulic-paper-drill/22832
"HP Designjet Z6100PS 42"" Wide Printer",$540.00 ,8/20/2015,Bright Side Markets,$500.00 ,8.00%,-,https://www.wirebids.com/lots/view/hp-designjet-z6100ps-42-wide-printer-/22842
Rosback 202T Stitcher,$217.08 ,8/20/2015,Bright Side Markets,$201.00 ,8.00%,'202T66538S,https://www.wirebids.com/lots/view/rosback-202t-stitcher/22609
AB Dick 8820 Offset Printing Press,$388.80 ,8/20/2015,Bright Side Markets,$360.00 ,8.00%,-,https://www.wirebids.com/lots/view/ab-dick-8820-offset-printing-press-1/22961
Agfa 800 Imagesetter with RIP,$475.20 ,8/20/2015,Bright Side Markets,$440.00 ,8.00%,-,https://www.wirebids.com/lots/view/agfa-800-imagesetter-with-rip/22735
"Toko 4750-CD 13"" x 19"" Printing Press with Kompac and Swing-away T-Head",$788.40 ,8/20/2015,Bright Side Markets,$730.00 ,8.00%,-,https://www.wirebids.com/lots/view/toko-4750-cd-13-x-19-printing-press-with-kompac-and-swing-away-t-head/22924
Challenge EH3 - 3 Spindle Paper Drill,$260.28 ,8/20/2015,Bright Side Markets,$241.00 ,8.00%,'36185,https://www.wirebids.com/lots/view/challenge-eh3-3-spindle-paper-drill/22586
"Toko 4750-CD 13"" x 19"" Printing Press with Kompac",$334.80 ,8/20/2015,Bright Side Markets,$310.00 ,8.00%,-,https://www.wirebids.com/lots/view/toko-4750-cd-13-x-19-printing-press-with-kompac/22959
"Colorspan Display Maker XII 72"" Printer",$291.60 ,8/20/2015,Bright Side Markets,$270.00 ,8.00%,-,https://www.wirebids.com/lots/view/colorspan-display-maker-xii-72-printer/22843
ChannelBind 20 Document Binding Machine + TONS OF EXTRAS!,$216.00 ,8/20/2015,Bright Side Markets,$200.00 ,8.00%,-,https://www.wirebids.com/lots/view/channelbind-20-document-binding-machine-tons-of-extras-/22835
"Lawson Encore Dryer, Textile Conveyor Dryer","$1,004.40 ",8/20/2015,Bright Side Markets,$930.00 ,8.00%,-,https://www.wirebids.com/lots/view/lawson-encore-dryer-textile-conveyor-dryer-/22858
Screen Printing Dryer Racks,$302.40 ,8/20/2015,Bright Side Markets,$280.00 ,8.00%,-,https://www.wirebids.com/lots/view/screen-printing-dryer-racks-1/22963
Antique Type Cabinet #2,$518.40 ,8/20/2015,Bright Side Markets,$480.00 ,8.00%,-,https://www.wirebids.com/lots/view/antique-type-cabinet-2/22717
"Thompson Composing Stone - 31"" x 39""",$712.80 ,8/20/2015,Bright Side Markets,$660.00 ,8.00%,-,https://www.wirebids.com/lots/view/thompson-composing-stone-31-x-39/22867
2007 Yale 5000 lb Forklift + Off Lease + Bank Owned + Save Thousands!,"$6,426.00 ",8/20/2015,Bright Side Markets,"$5,950.00 ",8.00%,-,https://www.wirebids.com/lots/view/2007-yale-5000-lb-forklift-off-lease-bank-owned-save-thousands/22723
X-Rite 706 Heat Shrink Wrapping Machine,$217.08 ,8/20/2015,Bright Side Markets,$201.00 ,8.00%,-,https://www.wirebids.com/lots/view/x-rite-706-heat-shrink-wrapping-machine-/22664
"4 Cases Sealed Air/Cryovac 12"" Center Fold Shrink Film - NEW",$313.20 ,8/20/2015,Bright Side Markets,$290.00 ,8.00%,-,https://www.wirebids.com/lots/view/4-cases-sealed-air-cryovac-12-center-fold-shrink-film-new/22931
16 Boxes Chanel Creasing Matrix - NEW,$442.80 ,8/20/2015,Bright Side Markets,$410.00 ,8.00%,-,https://www.wirebids.com/lots/view/16-boxes-chanel-creasing-matrix-new/22933
Recirculation Pump and Reservoir Tank for Press or Other Use - New,$356.40 ,8/20/2015,Bright Side Markets,$330.00 ,8.00%,-,https://www.wirebids.com/lots/view/recirculation-pump-and-reservoir-tank-for-press-or-other-use-new/22939
Serco HFC 7' x 8' Hydraulic Dock Leveler with Master Controller,$356.40 ,8/20/2015,Bright Side Markets,$330.00 ,8.00%,-,https://www.wirebids.com/lots/view/serco-hfc-7-x-8-hydraulic-dock-leveler-with-master-controller--1/22715
"Interlake S3A 1 1/8"" Book / Saddle Stitcher",$763.25 ,8/13/2015,Boggs Graphics Equipment,$710.00 ,7.50%,'6633,https://www.wirebids.com/lots/view/interlake-s3a-1-1-8-book-saddle-stitcher/22627
Baum 714 Ultrafold Air Feed Paper Folder,"$1,666.25 ",8/13/2015,Boggs Graphics Equipment,"$1,550.00 ",7.50%,-,https://www.wirebids.com/lots/view/baum-714-ultrafold-air-feed-paper-folder-1/22672
Plockmatic 310 Collator w/ Sprint 2000 Bookletmaker,"$1,935.00 ",8/13/2015,Boggs Graphics Equipment,"$1,800.00 ",7.50%,-,https://www.wirebids.com/lots/view/plockmatic-310-collator-w-sprint-2000-bookletmaker-1/22580
Baum ND5A 5 Hole Hydraulic Paper Drill,$591.25 ,8/13/2015,Boggs Graphics Equipment,$550.00 ,7.50%,'0320G0037,https://www.wirebids.com/lots/view/baum-nd5a-5-hole-hydraulic-paper-drill-1/22632
"Seal Image 400-S 41"" Laminator","$1,720.00 ",8/13/2015,Boggs Graphics Equipment,"$1,600.00 ",7.50%,-,https://www.wirebids.com/lots/view/seal-image-400-s-41-laminator/22671
Clamco 120 Shrink Wrap System w/ Magnetic Hold Down and Power Take Away,$462.25 ,8/13/2015,Boggs Graphics Equipment,$430.00 ,7.50%,'4812,https://www.wirebids.com/lots/view/clamco-120-shrink-wrap-system-w-magnetic-hold-down-and-power-take-away/22669
1997 Challenge Titan 200 Hydraulic Programmable Paper Cutter,"$3,547.50 ",8/13/2015,Boggs Graphics Equipment,"$3,300.00 ",7.50%,'971061,https://www.wirebids.com/lots/view/1997-challenge-titan-200-hydraulic-programmable-paper-cutter/22690
Profold Linx DX Programmable Tabber / Wafer Sealer,"$3,278.75 ",8/13/2015,Boggs Graphics Equipment,"$3,050.00 ",7.50%,'LX-176,https://www.wirebids.com/lots/view/profold-linx-dx-programmable-tabber-wafer-sealer/22616
"Pro-Cut 320 MPS 32"" Programmable Paper Cutter w/ Air Table","$3,870.00 ",8/13/2015,Boggs Graphics Equipment,"$3,600.00 ",7.50%,-,https://www.wirebids.com/lots/view/pro-cut-320-mps-32-programmable-paper-cutter-w-air-table/22693
Vacuumatic MK 2 Paper Counter,"$2,687.50 ",8/13/2015,Boggs Graphics Equipment,"$2,500.00 ",7.50%,'33 2 80,https://www.wirebids.com/lots/view/vacuumatic-mk-2-paper-counter/22623
Okidata / OKI CX3641 Color Printer + Duplexer + Envelopes + High-Capacity Bins,"$1,666.25 ",8/13/2015,Boggs Graphics Equipment,"$1,550.00 ",7.50%,-,https://www.wirebids.com/lots/view/okidata-oki-cx3641-color-printer-duplexer-envelopes-high-capacity-bins/22667
"28"" MGL Tape Applicator with Two Heads","$3,278.75 ",8/13/2015,Boggs Graphics Equipment,"$3,050.00 ",7.50%,-,https://www.wirebids.com/lots/view/28-mgl-tape-applicator-with-two-heads-1/22680
"Ryobi 3302 2-Color Offset Printing Press ONLY 190,000 Impressions!","$5,805.00 ",8/13/2015,Boggs Graphics Equipment,"$5,400.00 ",7.50%,'8639,https://www.wirebids.com/lots/view/ryobi-3302-2-color-offset-printing-press-only-190-000-impressions/22635
"1999 Polar 78ES 30"" Programmable Paper Cutter w/ Air Bed and Safety Lights","$18,275.00 ",8/13/2015,Boggs Graphics Equipment,"$17,000.00 ",7.50%,'6961614,https://www.wirebids.com/lots/view/1999-polar-78es-30-programmable-paper-cutter-w-air-bed-and-safety-lights/22694
"Heidelberg KORA Offset Press 18"" x 22 1/2""","$3,332.50 ",8/13/2015,Boggs Graphics Equipment,"$3,100.00 ",7.50%,'KORA316303,https://www.wirebids.com/lots/view/heidelberg-kora-offset-press-18-x-22-1-2/22697
2004 Duplo Quadrimax II 4 Clamp Programmable Perfect Binder w/ Jet Dust Collector,"$14,082.50 ",8/13/2015,Boggs Graphics Equipment,"$13,100.00 ",7.50%,-,https://www.wirebids.com/lots/view/2004-duplo-quadrimax-ii-4-clamp-programmable-perfect-binder-w-jet-dust-collector/22691
"GBC Pro-Tech Orca I 60"" Industrial Large Format Hot/Cold Laminator","$4,407.50 ",8/13/2015,Boggs Graphics Equipment,"$4,100.00 ",7.50%,-,https://www.wirebids.com/lots/view/gbc-pro-tech-orca-i-60-industrial-large-format-hot-cold-laminator/22673
1998 Stahl B20 Pile Feed Folder w/ Roll-away Delivery,"$3,332.50 ",8/13/2015,Boggs Graphics Equipment,"$3,100.00 ",7.50%,120LL0154230,https://www.wirebids.com/lots/view/1998-stahl-b20-pile-feed-folder-w-roll-away-delivery-/22663
2005 Ryobi 3304A (AB Dick 4995A ICS) 4-Color Offset Press w/ Console ONLY 4 Mil. Impressions,"$26,445.00 ",8/13/2015,Boggs Graphics Equipment,"$24,600.00 ",7.50%,-,https://www.wirebids.com/lots/view/2005-ryobi-3304a-ab-dick-4995a-ics-4-color-offset-press-w-console-only-4-mil-impressions/22660
"Prism 36 in. Programmable Paper Cutter Model QZK920J, S/N 904 (1995) w/ Air Bed and Safety Lights","$5,966.25 ",8/13/2015,Boggs Graphics Equipment,"$5,550.00 ",7.50%,'904,https://www.wirebids.com/lots/view/prism-36-in-programmable-paper-cutter-model-qzk920j-s-n-904-1995-w-air-bed-and-safety-lights/22658
1970 Heidelberg SORD Single Color Printing Press,"$10,320.00 ",8/13/2015,Boggs Graphics Equipment,"$9,600.00 ",7.50%,-,https://www.wirebids.com/lots/view/1970-heidelberg-sord-single-color-printing-press/22692
"Vandercook No. 4 Proof Press 14æ"" √ó 20""","$10,427.50 ",8/13/2015,Boggs Graphics Equipment,"$9,700.00 ",7.50%,-,https://www.wirebids.com/lots/view/vandercook-no-4-proof-press-14%26frac34%3B-%26times%3B-20/22699
"1994 MBO B18 Air / Pile Feed Paper Folder - 20"" x 26"" Max Paper Size","$3,063.75 ",8/13/2015,Boggs Graphics Equipment,"$2,850.00 ",7.50%,'K09/59,https://www.wirebids.com/lots/view/1994-mbo-b18-air-pile-feed-paper-folder-20-x-26-max-paper-size/22657
Rosback 201A Book Binding Saddle Stitcher,"$2,203.75 ",8/13/2015,Boggs Graphics Equipment,"$2,050.00 ",7.50%,-,https://www.wirebids.com/lots/view/rosback-201a-book-binding-saddle-stitcher-1/22695
"Polar 76 EM 30"" Programmable Paper Cutter","$6,181.25 ",8/13/2015,Boggs Graphics Equipment,"$5,750.00 ",7.50%,'5461456,https://www.wirebids.com/lots/view/polar-76-em-30-programmable-paper-cutter/22648
Rosback 250R Three-Knife Trimmer,"$2,203.75 ",8/13/2015,Boggs Graphics Equipment,"$2,050.00 ",7.50%,'250R871763,https://www.wirebids.com/lots/view/rosback-250r-three-knife-trimmer-1/22677
Scott Index Tab Cutting Machine - Heavy Duty Model,$967.50 ,8/13/2015,Boggs Graphics Equipment,$900.00 ,7.50%,-,https://www.wirebids.com/lots/view/scott-index-tab-cutting-machine-heavy-duty-model-1/22639
AB Dick DPM 34SC CTP System w/ RIP,"$1,505.00 ",8/13/2015,Boggs Graphics Equipment,"$1,400.00 ",7.50%,-,https://www.wirebids.com/lots/view/ab-dick-dpm-34sc-ctp-system-w-rip/22678
"Baum Legend Continous Feed 26"" x 40"" Paper Folder w/ 8 page,and Hang-On Delivery","$1,988.75 ",8/13/2015,Boggs Graphics Equipment,"$1,850.00 ",7.50%,-,https://www.wirebids.com/lots/view/baum-legend-continous-feed-26-x-40-paper-folder-w-8-page-and-hang-on-delivery/22698
1993 Challenge 305 MPX Programmable Paper Cutter w/ Air Bed,"$3,225.00 ",8/13/2015,Boggs Graphics Equipment,"$3,000.00 ",7.50%,'93426D,https://www.wirebids.com/lots/view/1993-challenge-305-mpx-programmable-paper-cutter-w-air-bed/22582
Heidelberg Printmaster QM-46-2 Two Color Offset Printing Press,"$1,397.50 ",8/13/2015,Boggs Graphics Equipment,"$1,300.00 ",7.50%,-,https://www.wirebids.com/lots/view/-heidelberg-printmaster-qm-46-2-two-color-offset-printing-press/22628
Chandler and Price Pearl 8X10' Press,$806.25 ,8/13/2015,Boggs Graphics Equipment,$750.00 ,7.50%,-,https://www.wirebids.com/lots/view/chandler-and-price-pearl-8x10-press/22624
Rosback 220 Perf / Slit / Score Machine,"$1,290.00 ",8/13/2015,Boggs Graphics Equipment,"$1,200.00 ",7.50%,-,https://www.wirebids.com/lots/view/rosback-220-perf-slit-score-machine-1/22681
Rhino Tuff HD7700 Binding Punch w/ Crimper,"$2,150.00 ",8/13/2015,Boggs Graphics Equipment,"$2,000.00 ",7.50%,-,https://www.wirebids.com/lots/view/rhino-tuff-hd7700-binding-punch-w-crimper/22630
"Heidelberg Windmill 10"" x 15"" Letterpress Redball - Late Model With Foil Stamping Attachment","$2,848.75 ",8/13/2015,Boggs Graphics Equipment,"$2,650.00 ",7.50%,-,https://www.wirebids.com/lots/view/heidelberg-windmill-10-x-15-letterpress-redball-late-model-with-foil-stamping-attachment/22638
"C.P. Bourg BST-10 Vacuum Feed Bookletmaking System w/ Stitcher, Folder, and Stacker","$4,192.50 ",8/13/2015,Boggs Graphics Equipment,"$3,900.00 ",7.50%,-,https://www.wirebids.com/lots/view/c-p-bourg-bst-10-vacuum-feed-bookletmaking-system-w-stitcher-folder-and-stacker/22668
"Challenge 370G - 37"" Paper Cutter","$1,666.25 ",8/13/2015,Boggs Graphics Equipment,"$1,550.00 ",7.50%,'29783,https://www.wirebids.com/lots/view/challenge-370g-37-paper-cutter/22696
Stahl 20 4/4 Pile Feed Folder w/ 8 page Unit,"$3,816.25 ",8/13/2015,Boggs Graphics Equipment,"$3,550.00 ",7.50%,'42608-178102,https://www.wirebids.com/lots/view/stahl-20-4-4-pile-feed-folder-w-8-page-unit/22641
"Interlake S3A 7/8"" Book / Saddle Stitcher",$806.25 ,8/13/2015,Boggs Graphics Equipment,$750.00 ,7.50%,-,https://www.wirebids.com/lots/view/interlake-s3a-7-8-book-saddle-stitcher-1/22625
Interlake B-1000 Stich'n Fold Booklet Maker,"$1,290.00 ",8/13/2015,Boggs Graphics Equipment,"$1,200.00 ",7.50%,-,https://www.wirebids.com/lots/view/interlake-b-1000-stichn-fold-booklet-maker-1/22670
ATF Davidson Dualith 901 Single color printing press,"$1,666.25 ",8/13/2015,Boggs Graphics Equipment,"$1,550.00 ",7.50%,-,https://www.wirebids.com/lots/view/atf-davidson-dualith-901-single-color-printing-press/22656
Baum 714 Ultrafold Air Feed Paper Folder,$666.50 ,8/13/2015,Boggs Graphics Equipment,$620.00 ,7.50%,-,https://www.wirebids.com/lots/view/baum-714-ultrafold-air-feed-paper-folder-1/22614
Streamfeeder Pro Series S1750 - Vacuum Paper Feeder,$591.25 ,8/13/2015,Boggs Graphics Equipment,$550.00 ,7.50%,'0464,https://www.wirebids.com/lots/view/streamfeeder-pro-series-s1750-vacuum-paper-feeder-1/22649
HP DesignJet 5000 Large Format Inkjet Printer Plotter,$397.75 ,8/13/2015,Boggs Graphics Equipment,$370.00 ,7.50%,-,https://www.wirebids.com/lots/view/hp-designjet-5000-large-format-inkjet-printer-plotter-1/22665
Martin Yale EX5100 Tabber,"$1,021.25 ",8/13/2015,Boggs Graphics Equipment,$950.00 ,7.50%,-,https://www.wirebids.com/lots/view/martin-yale-ex5100-tabber-1/22652
Multigraphics Bookletmaster (BM60) Bookletmaker,$548.25 ,8/13/2015,Boggs Graphics Equipment,$510.00 ,7.50%,-,https://www.wirebids.com/lots/view/multigraphics-bookletmaster-bm60-bookletmaker-1/22618
Chandler and Price Open Press,$763.25 ,8/13/2015,Boggs Graphics Equipment,$710.00 ,7.50%,-,https://www.wirebids.com/lots/view/chandler-and-price-open-press-1/22679
"Triumph 4810A 18-1/2"" electric paper cutter",$741.75 ,8/13/2015,Boggs Graphics Equipment,$690.00 ,7.50%,'674084.,https://www.wirebids.com/lots/view/triumph-4810a-18-1-2-electric-paper-cutter-1/22620
Paul Shniedewend Reliance Antique Paper Cutter,$376.25 ,8/13/2015,Boggs Graphics Equipment,$350.00 ,7.50%,-,https://www.wirebids.com/lots/view/paul-shniedewend-reliance-antique-paper-cutter/22684
Formax FD6304 Standard 3 Folder/Inserter (located at Howard University),"$2,902.50 ",8/13/2015,Boggs Graphics Equipment,"$2,700.00 ",7.50%,-,https://www.wirebids.com/lots/view/formax-fd6304-standard-3-folder-inserter-located-at-howard-university/22659
O&M/Baum ND 5 - 3 Head Hydraulic Paper Drill,$677.25 ,8/13/2015,Boggs Graphics Equipment,$630.00 ,7.50%,-,https://www.wirebids.com/lots/view/o-m-baum-nd-5-3-head-hydraulic-paper-drill-1/22613
Challenge Paddy (Padding Station) Wagon,$217.15 ,8/13/2015,Boggs Graphics Equipment,$202.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-paddy-padding-station-wagon-1/22611
Baum 714 Ultrafold Air Feed Paper Folder,$602.00 ,8/13/2015,Boggs Graphics Equipment,$560.00 ,7.50%,-,https://www.wirebids.com/lots/view/baum-714-ultrafold-air-feed-paper-folder-1/22661
"Stanley Bostitch Bronco 3/4"" Book / Saddle Stitcher",$967.50 ,8/13/2015,Boggs Graphics Equipment,$900.00 ,7.50%,'G779032,https://www.wirebids.com/lots/view/stanley-bostitch-bronco-3-4-book-saddle-stitcher-1/22636
ATF Chief 15 Single Color Printing Press w/ Kompac Dampening,$623.50 ,8/13/2015,Boggs Graphics Equipment,$580.00 ,7.50%,'22-12416,https://www.wirebids.com/lots/view/atf-chief-15-single-color-printing-press-w-kompac-dampening/22682
"19 - Rolland Opaque 50 Bright White 17x""22"" 50LB (3300 Sheets Per Carton)",$827.75 ,8/13/2015,Boggs Graphics Equipment,$770.00 ,7.50%,-,https://www.wirebids.com/lots/view/19-rolland-opaque-50-bright-white-17x-22-50lb-3300-sheets-per-carton/22633
ATF Chief 17 Offset Printing Press w/ Kompac Dampening,$602.00 ,8/13/2015,Boggs Graphics Equipment,$560.00 ,7.50%,-,https://www.wirebids.com/lots/view/atf-chief-17-offset-printing-press-w-kompac-dampening/22683
Lassco CR 50 Corner Rounder,$354.75 ,8/13/2015,Boggs Graphics Equipment,$330.00 ,7.50%,-,https://www.wirebids.com/lots/view/lassco-cr-50-corner-rounder-1/22621
Chandler and Price Manual Paper Cutter,$397.75 ,8/13/2015,Boggs Graphics Equipment,$370.00 ,7.50%,-,https://www.wirebids.com/lots/view/chandler-and-price-manual-paper-cutter-1/22619
Challenge EH-3A Three-Hole Hydraulic Paper Drill,$408.50 ,8/13/2015,Boggs Graphics Equipment,$380.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-eh-3a-three-hole-hydraulic-paper-drill-1/22637
"Acme Model A 1/4"" Stitcher",$354.75 ,8/13/2015,Boggs Graphics Equipment,$330.00 ,7.50%,-,https://www.wirebids.com/lots/view/acme-model-a-1-4-stitcher-1/22662
Weldotron Heat Tunnel,$709.50 ,8/13/2015,Boggs Graphics Equipment,$660.00 ,7.50%,-,https://www.wirebids.com/lots/view/weldotron-heat-tunnel/22640
(3) Martin Yale Paper Carts,$333.25 ,8/13/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/3-martin-yale-paper-carts/22615
Challenge Paddy (Padding Station) Wagon,$216.08 ,8/13/2015,Boggs Graphics Equipment,$201.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-paddy-padding-station-wagon-1/22689
(2) LectroJog 665 Tabletop Paper Jogger,$216.08 ,8/13/2015,Boggs Graphics Equipment,$201.00 ,7.50%,-,https://www.wirebids.com/lots/view/2-lectrojog-665-tabletop-paper-jogger/22622
Skid Full of Plastic Binding Supplies,$290.25 ,8/13/2015,Boggs Graphics Equipment,$270.00 ,7.50%,-,https://www.wirebids.com/lots/view/skid-full-of-plastic-binding-supplies/22629
Assorted Paper,$440.75 ,8/13/2015,Boggs Graphics Equipment,$410.00 ,7.50%,-,https://www.wirebids.com/lots/view/assorted-paper-1/22634
GBC 173-LM Laminator,$251.55 ,8/13/2015,Boggs Graphics Equipment,$234.00 ,7.50%,-,https://www.wirebids.com/lots/view/gbc-173-lm-laminator/22643
"Acme Model A 1/4"" Stitcher",$354.75 ,8/13/2015,Boggs Graphics Equipment,$330.00 ,7.50%,-,https://www.wirebids.com/lots/view/acme-model-a-1-4-stitcher-1/22646
Martin Yale 959 Paper Folder,$235.43 ,8/13/2015,Boggs Graphics Equipment,$219.00 ,7.50%,-,https://www.wirebids.com/lots/view/martin-yale-959-paper-folder--1/22647
Rolling Table,$216.08 ,8/13/2015,Boggs Graphics Equipment,$201.00 ,7.50%,-,https://www.wirebids.com/lots/view/rolling-table/22653
Rolling Table,$216.08 ,8/13/2015,Boggs Graphics Equipment,$201.00 ,7.50%,-,https://www.wirebids.com/lots/view/rolling-table-1/22655
Watkiss WA/220 Rotary Collator,$290.25 ,8/13/2015,Boggs Graphics Equipment,$270.00 ,7.50%,-,https://www.wirebids.com/lots/view/watkiss-wa-220-rotary-collator-/22685
"2001 Baum 714 XLT Air Feed 14"" x 20"" Paper Folder w/ Rolling Stand","$1,612.50 ",7/23/2015,Boggs Graphics Equipment,"$1,500.00 ",7.50%,'014NG0412,https://www.wirebids.com/lots/view/2001-baum-714-xlt-air-feed-14-x-20-paper-folder-w-rolling-stand/22533
Signode LB 2000 Walkup Case Strapper,"$4,353.75 ",7/23/2015,Boggs Graphics Equipment,"$4,050.00 ",7.50%,-,https://www.wirebids.com/lots/view/signode-lb-2000-walkup-case-strapper/22265
Streamfeeder Pro Series S1750 - Vacuum Paper Feeder,$311.75 ,7/23/2015,Boggs Graphics Equipment,$290.00 ,7.50%,'05968821,https://www.wirebids.com/lots/view/streamfeeder-pro-series-s1750-vacuum-paper-feeder-1/22387
Challenge EH-3A Three-Hole Hydraulic Paper Drill,$333.25 ,7/23/2015,Boggs Graphics Equipment,$310.00 ,7.50%,-,https://www.wirebids.com/lots/view/challenge-eh-3a-three-hole-hydraulic-paper-drill-1/22292
Heat Seal HDS-215 Heavy Duty Combination Shrink Wra[ System,"$1,290.00 ",7/23/2015,Boggs Graphics Equipment,"$1,200.00 ",7.50%,-,https://www.wirebids.com/lots/view/heat-seal-hds-215-heavy-duty-combination-shrink-wra-system/22526
Horizon BQ-150 Single Clamp Perfect Binder,"$3,493.75 ",7/23/2015,Boggs Graphics Equipment,"$3,250.00 ",7.50%,'378001,https://www.wirebids.com/lots/view/horizon-bq-150-single-clamp-perfect-binder/22509
Xante PlateMaker 4,$344.00 ,7/23/2015,Boggs Graphics Equipment,$320.00 ,7.50%,-,https://www.wirebids.com/lots/view/xante-platemaker-4-1/22574
Challenge DCM Double Round Corner Machine,"$4,246.25 ",7/23/2015,Boggs Graphics Equipment,"$3,950.00 ",7.50%,'867,https://www.wirebids.com/lots/view/challenge-dcm-double-round-corner-machine-1/22532
ATS US-2100AB Automated Tape Banding Machine,"$1,343.75 ",7/23/2015,Boggs Graphics Equipment,"$1,250.00 ",7.50%,-,https://www.wirebids.com/lots/view/ats-us-2100ab-automated-tape-banding-machine/22422
2007 Challenge Titan 200 Hydraulic Programmable Paper Cutter,"$4,085.00 ",7/23/2015,Boggs Graphics Equipment,"$3,800.00 ",7.50%,-,https://www.wirebids.com/lots/view/2007-challenge-titan-200-hydraulic-programmable-paper-cutter/22424
Morgana Autocrease 33 Automatic Scoring - Creasing Machine,"$6,987.50 ",7/23/2015,Boggs Graphics Equipment,"$6,500.00 ",7.50%,-,https://www.wirebids.com/lots/view/morgana-autocrease-33-automatic-scoring-creasing-machine/22521
"Uni-Platen Model 106 26""x40"" Clamshell Die Cutter w/ Heat","$4,891.25 ",7/23/2015,Boggs Graphics Equipment,"$4,550.00 ",7.50%,-,https://www.wirebids.com/lots/view/uni-platen-model-106-26-x40-clamshell-die-cutter-w-heat-1/22513
